#Digilent WaveForms Network Analyzer - Bode
#Device Name: Discovery2
#Serial Number: SN:210321A18885
#Date Time: 2024-04-12 11:21:13.344
#Start: 10 Hz
#Stop: 50000 Hz
#Steps: 151
#Wavegen: Wavegen C1
#Amplification: 1 X
#Settle: 10 ms
#MinPeriods: 16 
#Channel: Channel 1
#Range: 60.5696 V
#Offset: -0.00159337 V
#Relative: no
#Channel: Channel 2
#Range: 60.4927 V
#Offset: -0.00277409 V
#Relative: yes

Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
10,0.02577800073256422,17.13880590102587,-0.7230278497552121
10.58424294923851,0.00624764942069399,17.13760061722553,-0.7417274094664634
11.2026198808505,0.01578131341820797,17.12239162083242,-0.8760895907287107
11.85712504868911,0.01726765497305429,17.13449376681378,-0.8882602433364468
12.54986921948269,0.01477134853020692,17.08550348488991,-1.087733188533988
13.28308648001751,0.01132880787704534,17.11743706593065,-1.010492552970005
14.05914144202507,0.0112097473572576,17.11948897872873,-1.152861730412809
14.88053686801006,0.02591780878883616,17.08578730539613,-1.260582810227511
15.74992174261191,0.009503457194972051,17.09833468473569,-1.171446647324231
16.67009981552986,0.02698853820847789,17.08036407168968,-1.394150233057331
17.64403864356239,0.01545613715941717,17.0989932564996,-1.247355518998639
18.6748791609217,0.005091822972719575,17.10234037456412,-1.468039068281428
19.76594580868665,0.01818600891136119,17.08284225031904,-1.57172314921749
20.92075725606221,0.02010561971297549,17.03915326264513,-1.433266784408346
22.14303774802068,0.02457696757596608,17.07866153157823,-1.528168170581779
23.436729115921,0.01470150891114617,17.08431282654039,-1.717261152511995
24.80600348983997,0.008036446478186066,17.09101520463273,-1.779853463294856
26.25527675361243,0.01449479816916498,17.07301124265361,-1.817524677831187
27.78922278597281,0.01134990919002709,17.06345666528262,-1.931057875527115
29.41278853372508,0.01001922677238308,17.05595297510515,-2.032867263188948
31.13120996555226,0.008976751849131378,17.05421031028002,-2.106066610710442
32.95002895791605,0.01804626560981069,17.03595838285315,-2.136879768367944
34.87511116750276,0.01709529212890759,17.03122356971564,-2.247150542432848
36.91266494785499,0.0122290867650727,17.03021193653323,-2.419160311911753
39.06926137119375,0.009898644439898243,17.03247408499161,-2.524278883138471
41.35185542000135,0.02871993648916564,17.01175969688835,-2.665503732881923
43.76780841670799,0.0161038589524732,17.03005812610495,-2.792720513373716
46.3249117638163,0.02142224507912572,17.01519112696949,-2.973326973420285
49.03141207102686,0.0148161418626742,17.01278381821045,-3.14701759371593
51.8960377503974,0.01565877503198878,17.01267202079451,-3.290904815048577
54.92802716530586,0.008543059388115896,17.01918291427706,-3.453582868559408
58.13715842399698,0.02390079290051719,17.01014911530469,-3.654385834762365
61.53378091379528,0.003862771109155644,17.02652488624393,-3.896382788387733
65.12884867768241,0.01642372975323245,17.01266968181817,-4.070653150633348
68.93395574087819,0.006286393039141024,17.01892844414765,-4.320128289609585
72.96137350135093,0.01489603213513704,17.0088991904988,-4.42955382000806
77.22409030484302,0.01673546242449155,16.99705863694968,-4.82190555522789
81.73585333203927,0.01306734636625806,16.98720782778017,-5.005313761628457
86.51121293296302,0.0215565974112109,16.97637535474482,-5.293274328604355
91.56556955157842,0.02117571519230462,16.97022491811842,-5.548428213843323
96.91522339193011,0.005142331853624205,16.97170356575499,-5.804672321299179
102.5774269859912,0.002012739005196088,16.95703872520945,-6.270880101253738
108.5704408327505,0.008772904543697323,16.98756988312275,-6.479331798723056
114.9135922879754,-0.001480706029136101,16.97502649081626,-6.908765104900596
121.6273378945674,0.015793034345761,16.94985839064077,-7.297540735790676
128.7333293545225,0.01699478924589382,16.93754922960807,-7.760606059523411
136.2544833552602,0.01769386314486274,16.92687515145616,-8.210572639098729
144.2150554755048,0.01959247661269317,16.89842933902663,-8.610111483138297
152.6407184090652,0.01772513778684244,16.88297305569812,-9.050641753742759
161.5586447587848,0.03102522413786248,16.85891863964342,-9.541328340227006
170.9975946676697,0.0185326701974858,16.86004345806903,-10.20225762433654
180.9880085698029,0.020765197703627,16.84125043873988,-10.6328502591643
191.5621053601653,0.009645687392235515,16.8392238654386,-11.28697706594491
202.7539862999612,0.01390616924107904,16.81302738755112,-11.92329884441872
214.5997449925365,0.01999527954024476,16.78800446884715,-12.59271712192876
227.1375837845639,0.01476328513483972,16.75492087072524,-13.17804839644224
240.4079369678839,0.003903120133640537,16.73706996151648,-13.93187776551142
254.4536011793301,0.003829176829906618,16.71560502829449,-14.80032319019412
269.3198734190672,0.02251785490071557,16.65780273058271,-15.43242744809116
285.0546971325567,0.01795057000472806,16.62084353898048,-16.41080473213582
301.7088168272581,0.008653209352261227,16.59810839241283,-17.29009548188522
319.3359417227003,0.02292393762753893,16.52986784876985,-18.14543843715722
337.9929189616926,0.005555198648921214,16.49711170288292,-19.06345619513392
357.7399169412834,0.02263868464205608,16.43438245912726,-20.02907200479527
378.6406193546952,0.0005180393267579194,16.39834456314618,-21.15714427932663
400.7624305700231,0.02412293213608665,16.30456748554721,-22.30404836399487
424.1766930080449,0.01033317941593624,16.24664978969246,-23.44826258730177
448.9589172201711,0.01411042417801544,16.16014349658279,-24.59566759435794
475.1890254085353,0.03344114515539149,16.05996535492239,-25.93203477427242
502.9516091735803,0.02032653743603872,15.98664148524838,-27.19008748009733
532.3362023203628,0.009476076286138238,15.88000353042278,-28.50259621259633
563.4375696033708,0.03292076897836281,15.74815707370265,-29.85956019585505
596.3560123410552,0.02360234652559131,15.62638840062502,-31.41299116583044
631.1976918856806,0.0245464256492978,15.51100507615971,-32.71600876695889
668.0749719916639,0.01962236517337861,15.37039003469023,-33.98149956273877
707.1067811865476,0.05258326748010672,15.19670341058097,-35.71921341921105
748.4189963132453,0.01037458194967024,15.07428991762925,-37.18425298687579
792.1448484804624,0.04000780830856899,14.88053187128396,-38.92846676912275
838.4253527304941,0.03198438939162599,14.70037212357901,-40.3301414065441
887.4097628100533,0.04327597405108478,14.49170233120089,-42.18703404480582
939.2560525107727,-0.01687619075159946,14.33129612224992,-43.76393486607515
994.1314251316742,0.04372659242454699,14.04616087876654,-45.3837513213575
1052.212852706634,0.01969868718435714,13.84235560342295,-47.37581249296828
1113.687646735833,0.01585187133542717,13.60490219840781,-48.72459711294194
1178.754062261777,0.05423101345923775,13.30318240658218,-50.6585824648505
1247.621937238045,0.03944099006929428,13.04267634950374,-52.09224955019657
1320.513369252708,0.05421269557439428,12.72275876570354,-54.19407208690757
1397.663431788814,0.05203075944559674,12.45198965702119,-55.66009247650923
1479.320932331926,0.05710430390219323,12.08835222660038,-57.44204159569912
1565.749214769513,0.03277179392936735,11.83255127197432,-59.13229596150654
1657.227008669993,0.06168186354646499,11.49343729965798,-60.93406925769619
1754.049328180301,0.02892576842380895,11.19406956406834,-62.51972206858814
1856.528423440887,0.08145901318819029,10.80869990386363,-64.2252383035635
1964.994787586509,0.09018048045391527,10.43214056151504,-65.71901488055758
2079.798222580294,0.08688826208765688,10.07292863909616,-67.57652280899168
2201.308967318424,0.0893018419714777,9.70342193961817,-69.04680101109633
2329.918891643553,0.07777711973372203,9.330091389362918,-70.43292418125095
